# Frox 日本語化 J4: **凍結した作業の名簿**（設計 §8.58）。
#
# **この表は増やさない。** 途中で見つかった族は worklist_found.tsv へ、
# 人の判断が要る物は worklist_hold.tsv へ回す（2026-08-30 に決めた）。
# 済みかどうかは持たない——カタログに入ったか、frox/src から字が消えたかで
# 毎回その場で決める（python tools/frox/fc_worklist.py）。
#
# 欄: ファイル<TAB>行<TAB>字（\n \t \s \\ はカタログと同じ印）
#
# 対象外 autopick.c     自動拾いの規則の語。**わざと訳さない**（決定済み。設計 §8.27）
# 対象外 init2.c        `Cannot create '%s'` ほか**起動に失敗したときだけ**出る字
# 対象外 load.c         セーブが壊れていたときだけ出る字
# 対象外 object3.c      `cost_calc_hook` の記録。**呼び手は `obj_info.c:1415` の `#if 0` の中**しかなく、画に出ない（2026-08-30 に辿って確かめた）
# 対象外 save.c         セーブの書き出しの札と `CharOutput.txt` の型
# 対象外 wiz_obj.c      wizard の品作りの画（`^A c`）。`wizard1.c` `wizard2.c` と同じ族
# 対象外 ALL_CAPS       パーサとセーブの札（HIT・CLAW・SPEED）。画に出ない
#
r_dragon.c	16	Dragons begin life in a weak form, being very young. As their bodies mature,\s
r_dragon.c	17	their scales grow tough and their claws sharp. Their breaths become stronger and\s
r_dragon.c	18	stronger, and they frequently gain additional magical powers and resistances.\s
r_dragon.c	19	All dragons can fly, but younger dragons are not so quick as their elders.\n \n
r_dragon.c	20	With the exception of Steel Dragons, who are far less intelligent than their kin\s
r_dragon.c	21	and rely on brute force only, each dragon may choose to specialize in a\s
r_dragon.c	22	specific type of magic. These special dragon-magic realms do not require books\s
r_dragon.c	23	to learn. The selection of a realm has a direct influence on the stats and skills of the dragon.
r_dragon.c	424	Dragons specializing in lore are seekers of knowledge. They are the most\s
r_dragon.c	425	intelligent of dragonkind, and it is intellect that drives their magic.\s
r_dragon.c	426	Armed with a vast array of detection and knowledge spells, dragons of lore\s
r_dragon.c	427	seek power through knowledge. They eventually gain powers of telepathy and\s
r_dragon.c	428	automatic object identification. Lore dragons are quick learners, and gain\s
r_dragon.c	429	maturity much more rapidly than the rest of their kind.
r_dragon.c	434	Dragon breath is the stuff of legends, and this realm seeks to enhance this most\s
r_dragon.c	435	powerful attribute of dragonkind. With this speciality, you will be able to shape\s
r_dragon.c	436	and control your breaths to maximize deadliness for a given situation. In addition,\s
r_dragon.c	437	dragons of this realm may choose their breath types if applicable, and breathing\s
r_dragon.c	438	becomes less costly as they mature. This focus requires great fortitude to master\s
r_dragon.c	439	and somewhat diminishes the dragon's defenses and melee.
r_dragon.c	444	Attack dragons seek melee supremacy above all else. This realm offers powerful attack\s
r_dragon.c	445	spells to support a race that is already among the melee elite, and the result tends to be\s
r_dragon.c	446	devastation and death. With this realm, the dragon may rend their opponents with\s
r_dragon.c	447	extra sharp claws, may snatch an adjacent opponent in their powerful jaws and then\s
r_dragon.c	448	toss them about like a rag doll, and may even augment their bite attacks with their\s
r_dragon.c	449	breath element! A rampaging dragon is a truly awe-inspiring sight, one that is\s
r_dragon.c	450	seldom witnessed, or perhaps just seldom survived. This focus values strength above all else.
r_dragon.c	455	The most powerful magical items have long been believed forged by dragonflame. The\s
r_dragon.c	456	craft dragon gains powers of enchantment, and may even reforge artifacts into the objects\s
r_dragon.c	457	of their choosing! Otherwise, craft dragons are not particularly powerful, as they trade\s
r_dragon.c	458	melee and breath prowess for magical understanding. This focus requires great wisdom.
r_dragon.c	463	Dragon scales have thwarted many a would-be dragonslayer. Naturally tough and resistant,\s
r_dragon.c	464	the dragon's armor is even further enhanced by this realm. This specialization gives enhanced\s
r_dragon.c	465	armor class, reflection, resistance to cuts and stunning, resistance to poison\s
r_dragon.c	466	and life draining, and sustaining of several key stats, albeit not all at once. With all\s
r_dragon.c	467	of these extra innate bonuses, the magic spells of this realm are few in number but serve\s
r_dragon.c	468	to offer temporary defensive augmentations. Unlike their kin, dragons of this order prize\s
r_dragon.c	469	agility above all else.
r_dragon.c	474	All dragons have a formidable presence and make fearsome opponents; but Domination dragons\s
r_dragon.c	475	are truly a breed apart, seeking to bend and control the will of all they meet. Convinced\s
r_dragon.c	476	of their right to rule, these dragons may subjugate the weak, terrify the uncertain,\s
r_dragon.c	477	and stun the unwary with their awesome presence. They are the best dragons at controlling\s
r_dragon.c	478	minions, and can summon mighty aid. Initially hostile monsters summoned to battle may switch sides\s
r_dragon.c	479	when they notice whom they have been commanded to fight; and in the end, the dragon of\s
r_dragon.c	480	domination may sever all oaths of allegiance, returning enemy summons to where they came from.\s
r_dragon.c	481	Needless to say, dragons of this order value force of will above all else.
r_dragon.c	486	Crusade dragons are on a mission to destroy the forces of evil. As such, this realm is only\s
r_dragon.c	487	available to Gold Dragons and Law Dragons. Being of a single focus, the Crusade dragon is not\s
r_dragon.c	488	as powerful in melee or breaths as other dragons, but their spells more than make up for this\s
r_dragon.c	489	deficit, at least against evil opponents. Crusade dragons can breathe holy elements\s
r_dragon.c	490	not normally accessible. At the sight of evil, they become enraged and may haste\s
r_dragon.c	491	for battle. They can even heal a bit; and ultimately they may smite the forces of evil with\s
r_dragon.c	492	holy power, both in melee and in breath. Strong in personality, dragons of this order\s
r_dragon.c	493	may summon like-minded kin for the final battles.
r_dragon.c	498	Death dragons are enemies of life itself, seeking to destroy all living creatures. With this\s
r_dragon.c	499	realm, the dragon may bend their breath weapon to suit their necromantic desires, eventually\s
r_dragon.c	500	breathing mastery over both death and life. At high levels, the death dragon's melee attacks\s
r_dragon.c	501	gain a powerful draining effect against living creatures. This focus values strength above\s
r_dragon.c	502	all else. This foul realm is only available to Shadow and Chaos dragons.
r_dragon.c	2218	Red Dragons are elemental dragons of fire, and the second-strongest fighters among\s
r_dragon.c	2219	dragons. Their fiery breaths are the stuff of legends with damage unsurpassed. Even their\s
r_dragon.c	2220	bites are likely to burn their opponents, further enhancing their deadliness in melee.\s
r_dragon.c	2221	As the Red Dragon matures, it becomes more and more resistant to fire, eventually gaining\s
r_dragon.c	2222	total immunity.
r_dragon.c	2226	White Dragons are to cold what Red Dragons are to fire. Their melee is awe-inspiring,\s
r_dragon.c	2227	and their icy breath can be felt even in their bite. Together with Red Dragons, they\s
r_dragon.c	2228	have the deadliest breaths among dragonkind; and they become more and more\s
r_dragon.c	2229	resistant to cold as they mature, eventually attaining immunity.
r_dragon.c	2233	Blue Dragons are elemental dragons of lightning. Their breaths are as\s
r_dragon.c	2234	strong as those of their Red and White brethren, their melee somewhat weaker but still mighty,\s
r_dragon.c	2235	and their bites eventually shock their foes. Blue Dragons become more and more\s
r_dragon.c	2236	resistant to lightning as they mature, eventually gaining total immunity.
r_dragon.c	2240	Black Dragons are to acid what Blue Dragons are to lightning. Their breaths are as strong\s
r_dragon.c	2241	as those of their Red, White and Blue kin; and fewer monsters resist acid, giving them an extra\s
r_dragon.c	2242	opening. As the Black Dragon matures, its bites become corrosive, and it grows more resistant to acid\s
r_dragon.c	2243	until it reaches immunity.
r_dragon.c	2247	Green Dragons are elemental dragons of venom. They are not quite as strong as Red or White dragons,\s
r_dragon.c	2248	but are still fearsome opponents. As they mature, their bites poison their enemies.\s
r_dragon.c	2249	Green Dragons become more and more resistant to poison over time, eventually achieving immunity.
r_dragon.c	2470	Shadow Drakes are among the stealthiest of dragons. They are creatures of nether,\s
r_dragon.c	2471	and eventually evolve into Death Drakes and Spectral Wyrms. Their melee is the weakest among dragonkind and\s
r_dragon.c	2472	their breaths are also somewhat lacking, but they still make fearsome opponents. As they advance,\s
r_dragon.c	2473	these dragons gain the ability to pass through walls, and acquire several resistances including\s
r_dragon.c	2474	immunity to nether.
r_dragon.c	2567	Law Drakes are powerful dragons of order. They can breathe sound or shards and eventually\s
r_dragon.c	2568	evolve into Great Wyrms of Law, though not as quickly as you might hope. Their breaths\s
r_dragon.c	2569	are much weaker than those of the elemental dragons, but far fewer monsters resist sound\s
r_dragon.c	2570	or shards. Their melee is also on the weak side by dragon standards, but most lesser creatures\s
r_dragon.c	2571	would be quite happy with it!
r_dragon.c	2664	Chaos Drakes are powerful dragons of chaos. They can breathe chaos or disenchantment and eventually\s
r_dragon.c	2665	evolve into Great Wyrms of Chaos, though not as quickly as you might hope. Their breaths\s
r_dragon.c	2666	are much weaker than those of the elemental dragons, but far fewer monsters resist chaos\s
r_dragon.c	2667	or disenchantment; and though their melee is weak for a dragon, by more typical standards\s
r_dragon.c	2668	they fight quite well.
r_dragon.c	2761	Balance Drakes are a blend of Chaos and Law Drakes. They can breathe sound, shards,\s
r_dragon.c	2762	chaos or disenchantment and eventually evolve into Great Wyrms of Balance.\s
r_dragon.c	2763	Their breaths and attacks are weaker than those of Chaos and Law Drakes, but not by much.
r_dragon.c	2868	Ethereal Drakes are dragons of light and darkness. They begin life as modest Pseudo\s
r_dragon.c	2869	Dragons, but quickly evolve into Ethereal Drakes and then Ethereal Dragons. As they\s
r_dragon.c	2870	mature, they gain the ability to pass through walls and become more and more resistant\s
r_dragon.c	2871	to light, darkness and confusion. They are fairly weak fighters and have the weakest\s
r_dragon.c	2872	breaths in all of dragonkind, except for Steel Dragons which cannot breathe at all.
r_dragon.c	2980	Crystal Drakes are dragons of a strange crystalline form. They breathe shards and fight\s
r_dragon.c	2981	powerfully with their razor-sharp claws and teeth. At high levels, they gain the power of\s
r_dragon.c	3082	Bronze Dragons are wyrms of perplexity. While they are not quite as strong as most other\s
r_dragon.c	3083	dragons, they eventually confuse monsters with their bite attack; also, they become\s
r_dragon.c	3084	more and more resistant to confusion as they mature.
r_dragon.c	3185	Gold Dragons are wyrms of sound. While they are not quite as strong as most other\s
r_dragon.c	3186	dragons, they are able to breathe sound on command, stunning their foes; also, they become\s
r_dragon.c	3187	more and more resistant to sound as they mature.
r_dragon.c	3296	Steel Dragons are magical dragons formed from rock. As they mature, their form hardens\s
r_dragon.c	3297	from stone into steel. Needless to say, their armor class is phenomenal, but their\s
r_dragon.c	3298	dexterity actually decreases with maturity. Steel dragons begin life being susceptible\s
r_dragon.c	3299	to cold damage, though they will eventually outgrow this vulnerability. They are not\s
r_dragon.c	3300	as fast as other dragons and have no powers whatsoever, not even the ubiquitous\s
r_dragon.c	3301	dragon breath! But their fighting is impossibly strong, putting all the other dragons\s
r_dragon.c	3302	to complete and utter shame. They also have extremely high hitpoints.
r_elem.c	4	Elementals are mindless creatures animated from a single\s
r_elem.c	5	elemental form. As a species, elementals can never be cut,\s
r_elem.c	6	and being virtually mindless they are immune to sanity blasting.\s
r_elem.c	7	They rarely feel fear, and are resistant to confusion and poison. In addition, they\s
r_elem.c	8	gain specific powers and abilities depending on their form.\n \n
r_elem.c	9	Earth Elementals are slow, but gain AC bonuses due to their tough bodies.\s
r_elem.c	10	They are resistant to shards, and may even turn their skins to stone.\s
r_elem.c	11	At home in elemental earth, they may travel freely through rocky confines.\s
r_elem.c	12	Unfortunately, as they are made of earth, their magic potions frequently turn to mud!\n \n
r_elem.c	13	Air Elementals are shockingly fast, but perhaps that is just the\s
r_elem.c	14	crackle of their electrified bodies? They may hurl bolts and balls of\s
r_elem.c	15	electricity at their enemies, and may even imbue their weapons with\s
r_elem.c	16	deadly lightning. However, being surrounded by lightning, rings,\s
r_elem.c	17	amulets, wands and rods are quickly destroyed!\n \n
r_elem.c	18	Fire Elementals are somewhat fast (enough to run circles around\s
r_elem.c	19	their earthen brethren) and are cloaked in flames. They may attack\s
r_elem.c	20	with hell's fury, but need to be on the lookout for cold-wielding foes.\s
r_elem.c	21	Being surrounded by fire, they rapidly burn scrolls and staves to ash!\n \n
r_elem.c	22	Finally, there are the Water Elementals, creatures able to conjure deadly\s
r_elem.c	23	water bolts. They are immune to stunning. Their attacks can be quite corrosive;\s
r_elem.c	24	but alas, sometimes their own armor corrodes as well. Water Elementals also have a unique\s
r_elem.c	25	energy system based on the speed of their internal water flow; fighting and\s
r_elem.c	26	the use of elemental powers excite them and turn them into a raging torrent,\s
r_elem.c	27	while resting or aimlessly splashing about slows them down again. High flow\s
r_elem.c	28	rates make water elementals stronger, but their armor sometimes gets caught in\s
r_elem.c	29	the flow and slips off!
r_elem.c	1423	Earth Elementals are creatures of rock: Strong, tough and slow.\s
r_elem.c	1424	They may move freely through the earth and are capable of conjuring\s
r_elem.c	1425	sharp clods of earth to hurl at their foes. Their skin is very tough,\s
r_elem.c	1426	and they can even turn their bodies to stone. However, being made of\s
r_elem.c	1427	earth, their potions frequently turn to mud.
r_elem.c	1429	Air Elementals are creatures of electricity. They are incredibly fast,\s
r_elem.c	1430	blinking in and out of sight as they shower their enemies with confusing\s
r_elem.c	1431	and shocking blows. Electricity crackles menacingly about their nimble frames,\s
r_elem.c	1432	tending to destroy rings, amulets, wands and rods.
r_elem.c	1434	Water Elementals are creatures of water, able to modify this ubiquitous\s
r_elem.c	1435	liquid into a deadly and often corrosive weapon of destruction. Fear their\s
r_elem.c	1436	rage! They cannot be stunned. Their corrosive nature erodes any armor that\s
r_elem.c	1437	gets too close.
r_elem.c	1439	Fire Elementals are creatures of flame. They have a vast arsenal of\s
r_elem.c	1440	flaming attacks with which to singe the fiercest of foes. However, they\s
r_elem.c	1441	must beware of cold based attacks! Being wreathed in flames, scrolls and\s
r_elem.c	1442	staves are quickly burned to ash.
r_eye.c	369	Beholders are floating orbs of flesh with a single central eye surrounded by\s
r_eye.c	370	numerous smaller eyestalks. They attack with their gaze which often confuses or\s
r_eye.c	371	even paralyzes their foes. They are unable to wield normal weapons or armor, but\s
r_eye.c	372	may equip a single ring on each of their eyestalks, and the number of eyestalks\s
r_eye.c	373	increases as the beholder evolves.\n \n
r_eye.c	374	Beholders gain powers as they evolve, including some strong offensive spells;\s
r_eye.c	375	but their primary offense will always be their powerful gaze. Intelligence is their\s
r_eye.c	376	spell stat, and beholders are quite intelligent indeed. Their searching and\s
r_eye.c	377	perception are legendary, and they are quite capable with magical devices.\s
r_eye.c	378	However, they are not very strong and must be careful when surrounded by\s
r_eye.c	379	foes.\n \n
r_eye.c	380	The attack of the beholder is unique. Since their gaze is not a normal physical\s
r_eye.c	381	attack, they receive no benefit to melee from their Strength and Dexterity. Also,\s
r_eye.c	382	the number of attacks is determined by level rather than the normal way: in this\s
r_eye.c	383	respect, they resemble monks. Finally, the beholder need not be next to their foes\s
r_eye.c	384	in order to attack with melee; they may gaze at distant monsters, though the range\s
r_eye.c	385	of their gaze is somewhat restricted, and prolonged long-distant gazing will tire them out.
r_giant.c	4	Giants are humanoids of immense stature. There are several types of giants.\s
r_giant.c	5	Fire, Frost and Storm giants are elemental giants, and gain elemental resistances,\s
r_giant.c	6	slays and even attacks appropriate for their type. Titans are powerful immortal beings of legend;\s
r_giant.c	7	their attacks often confuse their foes, and they rarely fight alone. Finally, there are the mighty\s
r_giant.c	8	Hrus; they are so strong they can eventually crush the walls in their path, but their magical\s
r_giant.c	9	powers are fairly limited.\n \n
r_giant.c	10	Giants rely on their superior physical stature to pummel their opponents with mighty blows. Against a distant\s
r_giant.c	11	foe, giants are capable of hurling large boulders with devastating effect.\s
r_giant.c	12	Giants use the same equipment slots as most normal player races, and have no innate attacks.
r_giant.c	1122	Fire Giants are massive giants of flame. At high levels they become\s
r_giant.c	1123	wreathed in flames, and even their weapons will burn their foes. Like\s
r_giant.c	1124	all giants, they may toss loose rubble at their foes. In addition,\s
r_giant.c	1125	they have a few fire-based distance attacks up their sleeves.
r_giant.c	1126	Frost Giants are massive giants of ice. At high levels they become\s
r_giant.c	1127	wreathed in cold, and even their weapons will freeze their foes. Like\s
r_giant.c	1129	they have a few cold-based distance attacks up their sleeves.
r_giant.c	1130	Storm Giants are massive giants of lightning. At high levels they become\s
r_giant.c	1131	wreathed in electricity, and even their weapons will shock their foes. Like\s
r_giant.c	1133	they have a few lightning-based distance attacks up their sleeves.
r_giant.c	1134	Titans are huge immortal beings of incredible strength and awesome power.\s
r_giant.c	1135	Descended from Gaia and Uranus, they ruled during the legendary Golden Age,\s
r_giant.c	1136	but were overthrown by the Olympians during the War of the Titans.
r_giant.c	1137	Hrus are rock giants, made of stone. Their hides are tough and they are able\s
r_giant.c	1138	to break through walls effortlessly. Hrus are incredibly strong, but lack\s
r_giant.c	1139	much in the way of magical powers.
r_golem.c	4	Golems are creatures animated by powerful magics: living stone conjured\s
r_golem.c	5	to serve their creators. But you have broken loose and are running amok!\n \n
r_golem.c	6	Golems are very slow when it comes to moving about; their non-movement actions\s
r_golem.c	7	also tend to be slow, but not to the same extent. They excel in melee despite being limited to a\s
r_golem.c	8	single (but mighty) blow; they can equip a weapon, but fight much better with their powerful fists.\s
r_golem.c	9	Golems have a very high armor class and possess good resistances; they are also resistant to magic, and become\s
r_golem.c	10	more resistant as they evolve, reducing the damage taken from all magical attacks.\n \n
r_golem.c	11	There are several varieties of golem, all sharing a common evolutionary\s
r_golem.c	12	heritage. First there is the mighty Colossus, the biggest (and slowest) of their\s
r_golem.c	13	kind. Next is the Sky Golem, a creature of powerful magic, resistant to the\s
r_golem.c	14	ravages of time. Finally, there is the Spellwarp Automaton, a creature of\s
r_golem.c	15	utter destruction, almost completely immune to magic; unfortunately, this last form\s
r_golem.c	16	takes nearly forever to build.
r_golem.c	562	The Colossus is the biggest of all golems, truly immense.\s
r_golem.c	563	Unfortunately, they are also the slowest of all golems on\s
r_golem.c	564	account of their great size.
r_golem.c	565	The Sky Golem is the product of powerful enchantments, resistant\s
r_golem.c	566	to the ravages of time. They may even breathe time!
r_golem.c	567	The Spellwarp Automaton is nearly indestructible, being\s
r_golem.c	568	almost completely immune to magic. However, their great\s
r_golem.c	569	power takes a seeming eternity to mature.
r_hound.c	767	While Zephyr Hounds typically hunt in packs, you have chosen to go it alone.\s
r_hound.c	768	You will begin life in the weak form of a Clear Hound. As you mature,\s
r_hound.c	769	you will take a number of evolutionary steps. At each such step, the\s
r_hound.c	770	form you evolve into will usually be randomly determined; but each tier offers\s
r_hound.c	771	more powerful choices than the last, and you may guide your final evolution.\n \n
r_hound.c	772	Hounds are not magical, and so cannot cast spells; however, they are\s
r_hound.c	773	fantastic hunters, and learn a number of special abilities that will aid them\s
r_hound.c	774	in this endeavour. And as you probably know all too well, hounds love to breathe!\n \n
r_hound.c	775	Due to their canine bodies, Hounds cannot wield weapons; instead, they\s
r_hound.c	776	attack with their vicious bite and razor-sharp claws. While their melee is\s
r_hound.c	777	not as powerful as that of dragons, it usually gets the job done.\s
r_hound.c	778	Hounds can wear four rings on their front paws, a pair of boots on their\s
r_hound.c	779	hind legs, an amulet around their neck, and even a cloak and a suit of\s
r_hound.c	780	body armor.
r_hydra.c	5	Hydras are monsters with multiple heads. As they evolve, they grow\s
r_hydra.c	6	additional heads, giving them extra attacks as well as the ability to\s
r_hydra.c	7	wear more equipment (helmets and amulets). While not every head may\s
r_hydra.c	8	wear a helmet and an amulet (imagine how powerful that would be!),\s
r_hydra.c	9	each head is capable of attacking; so an 11-headed hydra can attack\s
r_hydra.c	10	up to 11 times per round, provided it has enough strength\s
r_hydra.c	11	and dexterity to command such a fearsome arsenal.\n \n
r_hydra.c	12	Hydras are not very magical, and so play much like warriors but with a\s
r_hydra.c	13	few extra abilities. Five- and seven-headed hydras resist poison and gain a few poison-based attacks.\s
r_hydra.c	14	Nine- and eleven-headed hydras are creatures of flame: they resist fire, their attacks burn, and\s
r_hydra.c	15	they are capable of breathing fire among other flame-based attacks. All hydras\s
r_hydra.c	16	regenerate extremely rapidly.
r_jelly.c	9	Jellies are acidic creatures, quietly patrolling their surroundings in search\s
r_jelly.c	10	of objects to absorb. They are quite stealthy for most of their lives. They\s
r_jelly.c	11	don't wear equipment on their bodies the way normal races do; instead, they\s
r_jelly.c	12	are capable of absorbing objects into their gelatinous frames. In fact, each of their\s
r_jelly.c	13	equipment slots (except their pseudopod) is capable of holding any type of\s
r_jelly.c	14	equipment whatsoever, and the number of slots increases with experience.\s
r_jelly.c	15	For attacking, jellies are capable of forming a single pseudopod which they\s
r_jelly.c	16	may either use for grasping a normal melee weapon, or leave empty to use their\s
r_jelly.c	17	innate acid-based attacks.\n \n
r_jelly.c	18	Rather than relying on sight, jellies use a little-understood sense of their\s
r_jelly.c	19	surroundings which allows them to see in the dark with neither light nor infravision.\s
r_jelly.c	20	So while jellies can equip a torch or lantern, there is little reason for them to do so.\n \n
r_jelly.c	21	Jellies feed off the objects they find, gaining nutrition in proportion to the\s
r_jelly.c	22	weight of the object absorbed. They can eat rations of food if desired, but these\s
r_jelly.c	23	are so light as to offer very little nutritional value. Jellies prefer to eat heavy\s
r_jelly.c	24	armors and weapons. For convenience, destroyed objects are automatically eaten;\s
r_jelly.c	25	and jellies never become bloated, their appetite being insatiable.\n \n
r_jelly.c	26	Jellies begin life as a small puddle of black ooze, with very little carrying capacity for equipment.\s
r_jelly.c	27	However, they quickly evolve into a Gelatinous Cube and then into an Acidic Cytoplasm.\s
r_jelly.c	28	Jellies take one additional, powerful evolutionary step late in life.
r_leprec.c	9	Leprechauns are small, mischievous creatures, always scheming for gold.\s
r_leprec.c	10	They are weak, but quick and stealthy. For combat, they prefer not to use\s
r_leprec.c	11	weapons at all; rather, by keeping their weapon hand free, they may pilfer\s
r_leprec.c	12	objects or gold from their foes and flee to safety, all in a single action.\s
r_leprec.c	13	They are capable of fighting with normal weapons should the need arise, but\s
r_leprec.c	14	one seldom hears of leprechauns inspiring fear in combat!\n \n
r_leprec.c	15	Leprechauns value riches above all else, and even begin the game with their\s
r_leprec.c	16	legendary pot of gold. Leprechauns also have the luck of the Irish, and good\s
r_leprec.c	17	drops are more common for them. For magic, the leprechaun has a few talents,\s
r_leprec.c	18	even including some curses for offense; Malicious Leprechauns and Death Leprechauns are vile,\s
r_leprec.c	19	evil creatures, after all. They are masters of teleportation and detection; and while\s
r_leprec.c	20	their melee skills do not inspire much fear (except of poverty), they\s
r_leprec.c	21	are great masters of bow and device alike. At high levels, they move with incredible\s
r_leprec.c	22	speed and seem to be in multiple places at once. Dexterity determines the leprechaun's\s
r_leprec.c	23	skill with their magic.\n \n
r_leprec.c	24	A leprechaun uses gold for spellcasting the way most characters use mana. Gold is\s
r_leprec.c	25	also used to pay for recharging devices or to power mana branded weapons. In addition,\s
r_leprec.c	26	increasing the amount of gold on hand increases the power of the leprechaun, granting\s
r_leprec.c	27	extra blows per round, extra shots per round, and increased AC and life rating; sufficient gold even\s
r_leprec.c	28	increases the power of magical devices. Needless to say, greed is good when you're a leprechaun!
r_lich.c	4	Liches are the undead forms of former sorcerers. Their magic is strong,\s
r_lich.c	5	but their fighting skills weak. As undead, they quickly gain resistance to\s
r_lich.c	6	cold, poison and nether, and these resistances increase as the lich\s
r_lich.c	7	evolves.\n \n
r_lich.c	8	Liches are born with magical powers, and gain additional powers as they advance; of all the\s
r_lich.c	9	monster races, none can surpass the firepower of an Archlich, but managing\s
r_lich.c	10	to evolve that far can be a challenge. Intelligence is their primary spell stat.\n \n
r_lich.c	11	Liches are humanoid, and so use the standard set of equipment items; but should they\s
r_lich.c	12	forgo the use of a normal weapon, they may touch their opponents for\s
r_lich.c	13	various powerful effects. Even with this deadly touch, though, melee will\s
r_lich.c	14	never be their strong suit.
r_mimic.c	1073	Mimics are similar to Possessors; but instead of controlling the corpses of the\s
r_mimic.c	1074	vanquished, the mimic imitates those about them. This allows the mimic to assume\s
r_mimic.c	1075	the forms of foes they have yet to conquer, which is quite useful. However, there is\s
r_mimic.c	1076	a small catch: mimics can only copy what they see! This limitation forces a\s
r_mimic.c	1077	mimic to change forms much more often than a possessor would, as knowledge of their\s
r_mimic.c	1078	current body rapidly fades when the original is no longer about. Occasionally, the\s
r_mimic.c	1079	mimic is able to memorize a particular form well enough to use it again without the\s
r_mimic.c	1080	original body to imitate, though this does not happen very often and the mimic can\s
r_mimic.c	1081	only memorize a small number of forms. To have a chance of this, the mimic must be\s
r_mimic.c	1082	in the desired form when slaying the original.\n \n
r_mimic.c	1083	The stats, skills, spells, resistances and innate powers of a mimic are determined by the form they assume;\s
r_mimic.c	1084	be sure to check both the racial power command (<color:keypress>U</color>/<color:keypress>O</color>) and the magic command (<color:keypress>m</color>) after assuming a new body.\s
r_mimic.c	1085	The current form also determines the spell stat; for example, a novice priest mimic uses wisdom, while a novice mage mimic relies on intelligence.
r_mummy.c	1498	Zombies and mummies are among the most feared of all undead races.\s
r_mummy.c	1499	Evil curses are a mummy's bread and butter; not only can they hex their\s
r_mummy.c	1500	opponents, they can also curse and uncurse their own equipment at will;\s
r_mummy.c	1501	and the stronger and more numerous the curses they are wrapped in, the\s
r_mummy.c	1502	greater their magical powers. Of course, they will also have to cope\s
r_mummy.c	1503	with being cursed...\n\n
r_mummy.c	1504	You begin unlife as a humble Zombified human, with few curses or other\s
r_mummy.c	1505	abilities at your disposal; but soon you will evolve into a a\s
r_mummy.c	1506	Mummified human, and things really start picking up. Mummy evolution is\s
r_mummy.c	1507	somewhat random - you might find yourself a strong but stupid Draugr or a wily\s
r_mummy.c	1508	but weak Mummified sorcerer - but ultimately, you will combine strength\s
r_mummy.c	1509	and magic in the spine-chilling final form of a Mummy king.\n\n
r_mummy.c	1510	Being creatures of tombs and the night, zombies and mummies can easily see\s
r_mummy.c	1511	without a light; indeed, carrying a light source saps the dark energy of\s
r_mummy.c	1512	their curses. In melee, they prefer to rely on their innate attacks;\s
r_mummy.c	1513	equipping a weapon serves only to distract them from their real fighting\s
r_mummy.c	1514	skills, and is only a viable offensive option in the earliest parts of the game.
r_orc.c	4	Orcs are Morgoth's creation and the backbone of his armies. They are\s
r_orc.c	5	accustomed to caves and tunnels, and resist darkness but tend to be\s
r_orc.c	6	vulnerable to light. Orcs are ugly, brutish pillagers by reputation\s
r_orc.c	7	and should not expect much love from shopkeepers. Morgoth's spirit\s
r_orc.c	8	lives in orcs and drives them forward, making them hard to frighten.\s
r_orc.c	9	What orcs lack in stealth and subtlety they make up for with their sheer\s
r_orc.c	10	brute strength, and generally have little trouble brushing aside weak\s
r_orc.c	11	enemies like kobolds; yet in the deep dungeons, where the strongest\s
r_orc.c	12	fighters and most powerful magicians reside, orcs are rarely seen.
r_orc.c	161	The most common and familiar type of orc, fighter orcs\s
r_orc.c	162	are feared around the world for their strength, endurance,\s
r_orc.c	163	brutality and low cunning. They start their careers as a\s
r_orc.c	164	lowly Snaga, but will eventually develop into Uruk-hai or\s
r_orc.c	165	even mighty warlords, capable of summoning and controlling\s
r_orc.c	166	armies of lesser orcs.
r_orc.c	387	Orc shamans and warlocks are more cunning than the average orc and\s
r_orc.c	388	have learned rudimentary magic from their black masters.\s
r_orc.c	389	They can detect threats, blink out of dangerous situations\s
r_orc.c	390	and easily dispatch weak enemies with their offensive spells,\s
r_orc.c	391	and are not quite as hopeless with magic devices as their\s
r_orc.c	392	fighter kin, but like all orcs they tend to have trouble\s
r_orc.c	393	when the going really gets tough.
r_poss.c	1244	The Possessor is an odd creature, completely harmless in its natural form. However, they\s
r_poss.c	1245	are capable of possessing the corpses of monsters they have slain, and gain powers and\s
r_poss.c	1246	abilities based on their current body. As such, they can become quite powerful indeed!\s
r_poss.c	1247	Unfortunately, not every type of monster will drop a corpse, and getting suitable corspes\s
r_poss.c	1248	to inhabit can be difficult. If the possessor ever leaves their current body, all of\s
r_poss.c	1249	their equipment will be removed (except a light source) and they will temporarily return\s
r_poss.c	1250	to their native, vulnerable state. Finally, leaving their current body will destroy that\s
r_poss.c	1251	corpse most of the time, so the possessor should only do so if they have a better corpse\s
r_poss.c	1252	on hand (and also only if there are no monsters nearby!). Possessors normally have full\s
r_poss.c	1253	control of the body they inhabit; but at very low health this control becomes hard to\s
r_poss.c	1254	maintain, and a possessor who suffers serious damage has a small chance of being ejected from the body.\n \n
r_poss.c	1255	The stats, skills, spells, resistances and innate powers of a possessor are determined by the body they inhabit;\s
